,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
3931,6452,Florida Power & Light Co,6043,Martin,FL,Martin,4ST,CA,OP,204.0,469.0,498.0,C797,4,1994,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3932,6452,Florida Power & Light Co,6043,Martin,FL,Martin,8,CA,OP,471.7,"1,105.0","1,180.0",G342,6,2005,NG,SUN,,,,,N,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3933,6452,Florida Power & Light Co,6043,Martin,FL,Martin,8A,CT,OP,188.2,,,G342,6,2001,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3934,6452,Florida Power & Light Co,6043,Martin,FL,Martin,8B,CT,OP,188.2,,,G342,6,2001,NG,,,,,,N,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3935,6452,Florida Power & Light Co,6043,Martin,FL,Martin,8C,CT,OP,188.2,,,G342,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3936,6452,Florida Power & Light Co,6043,Martin,FL,Martin,8D,CT,OP,188.2,,,G342,6,2005,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,27.0536,-80.5628
3939,6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,1GT1,CT,OP,85.0,,,C782,4,1978,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,29.628338,-81.585084
3940,6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,1GT2,CT,OP,85.0,,,C782,4,1978,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,29.628338,-81.585084
3941,6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,1ST,CA,OP,120.0,249.0,265.0,C782,4,1978,NG,DFO,RFO,,,,Y,Y,Y,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,29.628338,-81.585084
3942,6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,2GT1,CT,OP,85.0,,,C783,8,1977,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,29.628338,-81.585084
3943,6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,2GT2,CT,OP,85.0,,,C783,8,1977,NG,DFO,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,29.628338,-81.585084
3944,6452,Florida Power & Light Co,6246,Putnam,FL,Putnam,2ST,CA,OP,120.0,249.0,265.0,C783,8,1977,NG,DFO,RFO,,,,Y,Y,Y,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,29.628338,-81.585084
3945,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1A,CT,OP,298.0,232.0,270.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3946,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1B,CT,OP,298.0,232.0,270.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3947,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1C,CT,OP,298.0,232.0,270.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3948,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,1ST,CA,OP,527.0,523.0,525.0,,8,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3949,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2A,CT,OP,298.0,232.0,270.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3950,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2B,CT,OP,298.0,232.0,270.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3951,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2C,CT,OP,298.0,232.0,270.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3952,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,2ST,CA,OP,527.0,523.0,525.0,,11,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3953,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3A,CT,OP,298.0,232.0,270.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3954,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3B,CT,OP,298.0,244.0,282.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3955,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3C,CT,OP,298.0,232.0,270.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3956,6452,Florida Power & Light Co,56407,West County Energy Center,FL,Palm Beach,3ST,CA,OP,527.0,523.0,527.0,,5,2011,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Florida Power & Light Co,22,26.6986,-80.3747
3959,6455,"Duke Energy Florida, Inc",624,Avon Park,FL,Highlands,P1,GT,OP,33.7,24.0,35.0,,12,1968,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5.0,2016.0,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.579444,-81.492778
3974,6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P1,GT,OP,33.7,20.0,20.0,,3,1969,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5.0,2016.0,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.003262,-82.661507
3975,6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P2,GT,OP,33.7,25.0,25.0,,4,1969,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5.0,2016.0,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.003262,-82.661507
3976,6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P3,GT,OP,42.9,30.0,36.0,,12,1970,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5.0,2016.0,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.003262,-82.661507
3977,6455,"Duke Energy Florida, Inc",630,Higgins,FL,Pinellas,P4,GT,OP,42.9,30.0,35.0,,1,1971,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,5.0,2016.0,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.003262,-82.661507
3978,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4AGT,CT,OP,208.0,176.0,201.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3979,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4BGT,CT,OP,208.0,176.0,203.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3980,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4CGT,CT,OP,208.0,176.0,201.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3981,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4DGT,CT,OP,208.0,176.0,201.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3982,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,4ST,CA,OP,421.0,429.0,429.0,G981,6,2009,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3984,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,P2,GT,OP,55.7,43.0,57.0,,6,1972,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3986,6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,Pinellas,P4,GT,OP,55.7,49.0,61.0,,6,1972,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.859534999999997,-82.601759
3991,6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,P1,GT,OP,61.2,52.0,67.0,,10,1980,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,30.376389,-83.18055600000001
3993,6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,Suwannee,P3,GT,OP,61.2,52.0,60.0,,11,1980,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,30.376389,-83.18055600000001
4000,6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,7,GT,OP,115.0,83.0,94.0,,10,1992,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.903863,-81.332329
4001,6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,8,GT,OP,115.0,83.0,96.0,,10,1992,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.903863,-81.332329
4002,6455,"Duke Energy Florida, Inc",6046,DeBary,FL,Volusia,9,GT,OP,115.0,81.0,97.0,,10,1992,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.903863,-81.332329
4004,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,1GT,CT,OP,173.4,151.0,174.0,E100,4,1999,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4005,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,1GT2,CT,OP,173.4,151.0,174.0,E100,4,1999,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4006,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,1ST,CA,OP,199.7,160.0,180.0,E100,4,1999,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4007,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,2GT,CT,OP,167.7,154.0,186.0,F110,12,2003,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4008,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,2GT2,CT,OP,167.7,154.0,186.0,F110,12,2003,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4009,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,2ST,CA,OP,180.6,182.0,191.0,F110,12,2003,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4010,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,3GT,CT,OP,193.0,155.0,186.0,G301,11,2005,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4011,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,3GT2,CT,OP,193.0,155.0,186.0,G301,11,2005,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4012,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,3ST,CA,OP,204.0,178.0,192.0,G301,11,2005,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4013,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,4GT,CT,OP,199.0,151.0,182.0,H400,12,2007,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4014,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,4GT2,CT,OP,199.0,151.0,182.0,H400,12,2007,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4015,6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,Polk,4ST,CA,OP,212.0,170.0,180.0,H400,12,2007,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,27.788215,-81.86998299999999
4016,6455,"Duke Energy Florida, Inc",7345,University of Florida,FL,Alachua,P1,GT,OP,43.0,46.0,47.0,,1,1994,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,29.640278000000002,-82.348611
4017,6455,"Duke Energy Florida, Inc",7699,Tiger Bay,FL,Polk,CT1,CT,OP,195.2,,,G200,8,1997,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.746369,-81.849446
4018,6455,"Duke Energy Florida, Inc",7699,Tiger Bay,FL,Polk,CW1,CA,OP,82.9,205.0,231.0,G200,8,1997,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,27.746369,-81.849446
4022,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P10,GT,OP,115.0,82.0,95.0,,10,1993,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4024,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P12,GT,OP,115.0,76.0,92.0,,12,2000,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4025,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P13,GT,OP,115.0,76.0,92.0,,12,2000,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4026,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P14,GT,OP,115.0,77.0,92.0,,12,2000,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4032,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P7,GT,OP,115.0,83.0,94.0,,10,1993,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4033,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P8,GT,OP,115.0,81.0,95.0,,10,1993,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4034,6455,"Duke Energy Florida, Inc",8049,Intercession City,FL,Osceola,P9,GT,OP,115.0,82.0,95.0,,10,1993,NG,DFO,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Florida Inc,22,28.262778000000004,-81.548611
4037,6519,Frontera Generation Limited Partnership,55098,Frontera Energy Center,TX,Hidalgo,GEN1,CT,OP,172.0,150.0,172.0,,6,1999,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,25.0,,5.0,2013.0,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,22,26.208,-98.3992
4038,6519,Frontera Generation Limited Partnership,55098,Frontera Energy Center,TX,Hidalgo,GEN2,CT,OP,172.0,150.0,172.0,,7,1999,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,25.0,,5.0,2013.0,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,22,26.208,-98.3992
4039,6519,Frontera Generation Limited Partnership,55098,Frontera Energy Center,TX,Hidalgo,GEN3,CA,OP,185.0,175.0,180.0,,5,2000,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,5.0,,5.0,2013.0,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,22,26.208,-98.3992
4067,6526,FirstEnergy Generation Corp,2869,FirstEnergy West Lorain,OH,Lorain,2,GT,OP,85.0,85.0,85.0,,7,2001,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,American Transmission Systems Inc,22,41.429444000000004,-82.264444
4068,6526,FirstEnergy Generation Corp,2869,FirstEnergy West Lorain,OH,Lorain,3,GT,OP,85.0,85.0,85.0,,7,2001,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Transmission Systems Inc,22,41.429444000000004,-82.264444
4069,6526,FirstEnergy Generation Corp,2869,FirstEnergy West Lorain,OH,Lorain,4,GT,OP,85.0,85.0,85.0,,7,2001,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,American Transmission Systems Inc,22,41.429444000000004,-82.264444
4070,6526,FirstEnergy Generation Corp,2869,FirstEnergy West Lorain,OH,Lorain,5,GT,OP,85.0,85.0,85.0,,7,2001,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American Transmission Systems Inc,22,41.429444000000004,-82.264444
4071,6526,FirstEnergy Generation Corp,2869,FirstEnergy West Lorain,OH,Lorain,6,GT,OP,85.0,85.0,85.0,,7,2001,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,American Transmission Systems Inc,22,41.429444000000004,-82.264444
4083,6529,Exxon Mobil Production Co,50270,ExxonMobil Santa Ynez Facility,CA,Santa Barbara,GTG1,CT,OP,39.5,40.2,39.2,,9,1993,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,211,34.464819,-120.04436499999998
4084,6529,Exxon Mobil Production Co,50270,ExxonMobil Santa Ynez Facility,CA,Santa Barbara,STG1,CA,OP,9.8,8.9,8.8,,10,1993,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,211,34.464819,-120.04436499999998
4085,6529,Exxon Mobil Production Co,54550,ExxonMobil Mobile Bay Onshore,AL,Mobile,901,CA,OP,0.9,0.9,0.9,,12,1993,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,B,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Alabama Power Co,211,30.432029999999997,-88.18241
4086,6529,Exxon Mobil Production Co,54550,ExxonMobil Mobile Bay Onshore,AL,Mobile,901A,CT,OP,3.7,3.4,3.6,,9,1993,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Alabama Power Co,211,30.432029999999997,-88.18241
4087,6529,Exxon Mobil Production Co,54550,ExxonMobil Mobile Bay Onshore,AL,Mobile,901B,CT,OP,3.7,3.4,3.6,,9,1993,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Alabama Power Co,211,30.432029999999997,-88.18241
4088,6529,Exxon Mobil Production Co,54550,ExxonMobil Mobile Bay Onshore,AL,Mobile,901C,CT,SB,3.7,3.4,3.6,,9,1993,NG,,,,,,N,Y,Y,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Alabama Power Co,211,30.432029999999997,-88.18241
4092,6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,BO3,CT,OP,36.2,32.0,32.0,CHP1,3,1987,NG,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,325211,28.6917,-96.5417
4093,6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,ST1,CA,OP,33.5,28.5,28.5,CHP1,3,1994,NG,OG,,,,,Y,Y,,S,,Y,Industrial CHP,7,B,Y,N,,,,,,,,,,,,,,,,,,N,,,,,Y,,,,,,AEP Texas Central Company,325211,28.6917,-96.5417
4094,6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,ST2,CA,OP,66.3,57.5,57.5,CHP1,3,1994,NG,OG,,,,,Y,Y,,S,,Y,Industrial CHP,7,B,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,325211,28.6917,-96.5417
4095,6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,ST3,CA,OP,55.0,47.3,51.7,CHP1,8,2002,NG,OG,,,,,Y,Y,,S,,Y,Industrial CHP,7,B,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,325211,28.6917,-96.5417
4096,6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG1,CT,OP,82.5,72.0,90.0,CHP1,4,1993,NG,OG,,,,,Y,Y,,S,,Y,Industrial CHP,7,B,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,325211,28.6917,-96.5417
4097,6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,TBG2,CT,OP,82.5,72.0,90.0,CHP1,7,1993,NG,OG,,,,,Y,Y,,S,,Y,Industrial CHP,7,B,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,AEP Texas Central Company,325211,28.6917,-96.5417
